"cowcode","location","asciiname","longitude","latitude","event_date","side","numreports","max_scope","max_partviolence","max_secengagement","mean_avg_numparticipants"
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-27,1,2,0,NA,NA,8500
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-28,1,1,0,NA,NA,NA
790,1283242,"Kaski",83.90735,28.25712,2006-04-09,1,1,0,NA,2,NA
790,1283268,"Kalikot",81.68279,29.09559,2005-11-23,1,1,0,NA,2,NA
790,1283272,"Kalaiya",85.00319,27.03301,2006-01-02,1,1,0,2,2,NA
790,1283275,"Kailali",80.79501,28.57103,2006-04-25,1,1,0,NA,NA,NA
790,1283312,"Jawalakhel",85.31317,27.67142,2006-04-13,1,1,0,NA,2,NA
790,1283318,"Janakpur",85.90646,26.71828,2005-01-28,1,1,0,NA,NA,NA
790,1283318,"Janakpur",85.90646,26.71828,2005-03-08,1,1,0,NA,2,NA
790,1283318,"Janakpur",85.90646,26.71828,2005-03-14,1,4,0,NA,2,NA
790,1283318,"Janakpur",85.90646,26.71828,2005-04-08,1,1,0,0,2,3000
790,1283318,"Janakpur",85.90646,26.71828,2005-11-27,1,1,0,NA,NA,25000
790,1283318,"Janakpur",85.90646,26.71828,2006-01-12,1,3,0,NA,NA,45000
790,1283318,"Janakpur",85.90646,26.71828,2006-04-09,1,1,0,NA,NA,NA
790,1283323,"Jaleswar",85.80081,26.64711,2006-04-08,1,1,0,NA,NA,NA
790,1283329,"Ithari",87.28333,26.66667,2004-01-17,1,1,0,NA,1,20000
790,1283329,"Ithari",87.28333,26.66667,2006-04-09,1,1,0,NA,NA,NA
790,1283329,"Ithari",87.28333,26.66667,2006-04-24,1,1,0,NA,NA,10000
790,1283339,"Hetauda",85.03219,27.42839,2004-04-13,1,1,0,NA,NA,NA
790,1283339,"Hetauda",85.03219,27.42839,2006-04-06,1,2,0,NA,2,NA
790,1283339,"Hetauda",85.03219,27.42839,2006-04-09,1,1,0,NA,NA,NA
790,1283339,"Hetauda",85.03219,27.42839,2006-04-12,1,1,0,NA,NA,NA
790,1283339,"Hetauda",85.03219,27.42839,2006-04-15,1,3,0,NA,NA,2000
790,1283339,"Hetauda",85.03219,27.42839,2006-04-25,1,1,0,NA,NA,NA
790,1283368,"Gulariya",81.33333,28.23333,2006-04-08,1,1,0,NA,NA,NA
790,1283368,"Gulariya",81.33333,28.23333,2006-04-09,1,1,0,NA,NA,NA
790,1283368,"Gulariya",81.33333,28.23333,2006-04-20,1,1,0,NA,3,30000
790,1283392,"Ghorahi",82.48789,28.04595,2006-04-08,1,1,0,NA,NA,20000
790,1283392,"Ghorahi",82.48789,28.04595,2006-04-23,1,1,0,NA,0,300000
790,1283430,"Dolakha",86.07793,27.67806,2005-11-14,1,1,0,NA,2,NA
790,1283430,"Dolakha",86.07793,27.67806,2006-01-26,1,1,0,NA,2,NA
790,1283430,"Dolakha",86.07793,27.67806,2006-04-08,1,1,0,0,NA,2000
790,1283430,"Dolakha",86.07793,27.67806,2006-04-23,1,1,0,NA,NA,NA
790,1283460,"Dharan Bazar",87.28355,26.81248,2004-04-13,1,1,0,NA,NA,NA
790,1283460,"Dharan Bazar",87.28355,26.81248,2005-10-30,1,1,0,NA,2,NA
790,1283460,"Dharan Bazar",87.28355,26.81248,2006-04-08,1,2,0,NA,NA,NA
790,1283460,"Dharan Bazar",87.28355,26.81248,2006-04-09,1,1,0,NA,NA,NA
790,1283460,"Dharan Bazar",87.28355,26.81248,2006-04-14,1,1,0,NA,NA,NA
790,1283460,"Dharan Bazar",87.28355,26.81248,2006-04-15,1,1,0,NA,NA,NA
790,1283460,"Dharan Bazar",87.28355,26.81248,2006-04-23,1,1,0,NA,NA,2000
790,1283465,"Dhankuta",87.33333,26.98333,2006-01-26,1,1,0,1,NA,NA
790,1283465,"Dhankuta",87.33333,26.98333,2006-04-10,1,1,0,NA,NA,NA
790,1283467,"Dhangarhi",80.59611,28.70792,2006-01-26,1,1,0,1,2,NA
790,1283467,"Dhangarhi",80.59611,28.70792,2006-04-09,1,1,0,NA,NA,NA
790,1283467,"Dhangarhi",80.59611,28.70792,2006-04-10,1,2,0,2,2,NA
790,1283467,"Dhangarhi",80.59611,28.70792,2006-04-15,1,1,0,NA,NA,20000
790,1283471,"Dhading",84.9283,27.86424,2005-08-01,3,1,NA,NA,NA,1000
790,1283471,"Dhading",84.9283,27.86424,2006-04-15,1,1,0,NA,NA,NA
790,1283471,"Dhading",84.9283,27.86424,2006-04-23,1,2,0,NA,NA,2000
790,1283484,"Darchula",80.52874,29.84121,2005-10-05,1,1,1,NA,NA,800
790,1283484,"Darchula",80.52874,29.84121,2005-11-14,1,2,0,1,1,8000
790,1283484,"Darchula",80.52874,29.84121,2006-04-24,1,1,0,NA,NA,NA
790,1283488,"Dang",82.3,28.11667,2006-02-08,1,1,0,2,3,150
790,1283488,"Dang",82.3,28.11667,2006-02-09,1,1,0,NA,NA,6000
790,1283488,"Dang",82.3,28.11667,2006-04-08,1,1,0,NA,NA,NA
790,1283488,"Dang",82.3,28.11667,2006-04-12,1,1,0,NA,NA,NA
790,1283488,"Dang",82.3,28.11667,2006-04-15,1,1,0,NA,NA,NA
790,1283488,"Dang",82.3,28.11667,2006-04-23,1,1,0,0,0,300000
790,1283496,"Dailekh",81.71011,28.84434,2004-09-02,1,2,0,NA,NA,40000
790,1283496,"Dailekh",81.71011,28.84434,2004-11-16,3,1,NA,2,NA,NA
790,1283496,"Dailekh",81.71011,28.84434,2004-11-23,1,1,0,NA,NA,2000
790,1283496,"Dailekh",81.71011,28.84434,2005-07-09,1,1,0,NA,2,NA
790,1283496,"Dailekh",81.71011,28.84434,2006-04-09,1,1,0,1,2,NA
790,1283496,"Dailekh",81.71011,28.84434,2006-04-10,1,1,0,NA,2,4000
790,1283546,"Charikot",86.05206,27.6685,2006-04-06,1,1,0,NA,2,NA
790,1283551,"Chandra Garhi",88.06858,26.57095,2006-04-19,1,6,0,1,3,4166.66666666667
790,1283562,"Butwal",83.44836,27.70055,2003-04-08,1,2,0,1,3,NA
790,1283562,"Butwal",83.44836,27.70055,2003-04-11,1,1,0,NA,NA,NA
790,1283562,"Butwal",83.44836,27.70055,2004-01-10,1,1,0,0,NA,NA
790,1283562,"Butwal",83.44836,27.70055,2004-01-14,1,1,0,1,NA,NA
790,1283562,"Butwal",83.44836,27.70055,2005-11-19,1,2,0,NA,NA,26000
790,1283562,"Butwal",83.44836,27.70055,2006-01-20,1,1,0,NA,2,NA
790,1283562,"Butwal",83.44836,27.70055,2006-01-26,1,1,0,2,2,NA
790,1283562,"Butwal",83.44836,27.70055,2006-04-09,1,1,0,NA,NA,2000
790,1283562,"Butwal",83.44836,27.70055,2006-04-10,1,1,0,NA,NA,NA
790,1283562,"Butwal",83.44836,27.70055,2006-04-12,1,1,0,NA,NA,NA
790,1283562,"Butwal",83.44836,27.70055,2006-04-15,1,2,0,NA,NA,NA
790,1283562,"Butwal",83.44836,27.70055,2006-04-23,1,2,0,NA,NA,200000
790,1283562,"Butwal",83.44836,27.70055,2006-04-24,1,1,0,NA,NA,10000
790,1283562,"Butwal",83.44836,27.70055,2006-04-25,0,1,0,NA,NA,NA
790,1283581,"Birganj",84.87735,27.01043,2004-04-25,1,1,0,NA,NA,NA
790,1283581,"Birganj",84.87735,27.01043,2005-03-20,1,1,0,NA,2,NA
790,1283581,"Birganj",84.87735,27.01043,2005-04-08,1,3,0,0,2,NA
790,1283581,"Birganj",84.87735,27.01043,2005-04-25,3,1,NA,NA,NA,1000
790,1283581,"Birganj",84.87735,27.01043,2006-01-26,1,1,0,1,2,NA
790,1283582,"Biratnagar",87.28337,26.4831,2003-04-12,1,1,0,1,2,200
790,1283582,"Biratnagar",87.28337,26.4831,2004-01-28,1,1,0,2,2,NA
790,1283582,"Biratnagar",87.28337,26.4831,2004-04-13,1,1,0,NA,NA,NA
790,1283582,"Biratnagar",87.28337,26.4831,2005-02-07,0,1,0,NA,NA,NA
790,1283582,"Biratnagar",87.28337,26.4831,2005-03-20,1,1,0,NA,2,NA
790,1283582,"Biratnagar",87.28337,26.4831,2005-12-16,1,1,0,1,2,200
790,1283582,"Biratnagar",87.28337,26.4831,2006-02-05,1,1,0,NA,2,NA
790,1283582,"Biratnagar",87.28337,26.4831,2006-02-08,1,1,0,1,2,NA
790,1283582,"Biratnagar",87.28337,26.4831,2006-04-08,1,2,0,NA,NA,NA
790,1283582,"Biratnagar",87.28337,26.4831,2006-04-09,1,2,0,1,NA,NA
790,1283582,"Biratnagar",87.28337,26.4831,2006-04-12,1,1,0,NA,NA,NA
790,1283582,"Biratnagar",87.28337,26.4831,2006-04-15,1,1,0,NA,NA,NA
790,1283582,"Biratnagar",87.28337,26.4831,2006-04-23,1,1,0,NA,NA,NA
790,1283582,"Biratnagar",87.28337,26.4831,2006-04-24,1,1,0,NA,NA,NA
790,1283582,"Biratnagar",87.28337,26.4831,2006-04-25,1,1,0,NA,NA,NA
790,1283613,"Bharatpur",84.43333,27.68333,2005-12-18,1,1,0,NA,NA,NA
790,1283613,"Bharatpur",84.43333,27.68333,2006-04-08,1,10,0,2,3,19500
790,1283613,"Bharatpur",84.43333,27.68333,2006-04-09,1,4,0,1,2,2000
790,1283613,"Bharatpur",84.43333,27.68333,2006-04-10,1,1,0,NA,NA,2000
790,1283613,"Bharatpur",84.43333,27.68333,2006-04-12,1,1,0,NA,NA,2000
790,1283613,"Bharatpur",84.43333,27.68333,2006-04-16,1,1,0,NA,NA,10000
790,1283613,"Bharatpur",84.43333,27.68333,2006-04-23,1,1,0,NA,NA,200
790,1283613,"Bharatpur",84.43333,27.68333,2006-04-24,1,1,0,NA,NA,NA
790,1283617,"Bhaktapur",85.43005,27.67298,2003-06-10,1,1,0,NA,NA,200
790,1283617,"Bhaktapur",85.43005,27.67298,2004-04-04,1,1,0,1,2,NA
790,1283617,"Bhaktapur",85.43005,27.67298,2004-04-06,1,1,0,NA,NA,10000
790,1283617,"Bhaktapur",85.43005,27.67298,2004-05-19,1,1,0,NA,NA,NA
790,1283617,"Bhaktapur",85.43005,27.67298,2005-12-15,1,1,0,1,2,2000
790,1283617,"Bhaktapur",85.43005,27.67298,2006-04-07,1,1,0,1,2,NA
790,1283617,"Bhaktapur",85.43005,27.67298,2006-04-08,1,1,0,NA,NA,NA
790,1283617,"Bhaktapur",85.43005,27.67298,2006-04-10,1,2,0,NA,2,NA
790,1283617,"Bhaktapur",85.43005,27.67298,2006-04-15,1,2,0,NA,NA,NA
790,1283617,"Bhaktapur",85.43005,27.67298,2006-04-20,1,3,0,NA,1,2000
790,1283621,"Bhairahawa",83.45,27.5,2004-08-28,1,1,0,NA,NA,NA
790,1283621,"Bhairahawa",83.45,27.5,2006-01-26,1,1,0,NA,2,NA
790,1283621,"Bhairahawa",83.45,27.5,2006-04-09,1,1,0,0,2,NA
790,1283621,"Bhairahawa",83.45,27.5,2006-04-23,1,1,0,NA,NA,200
790,1283621,"Bhairahawa",83.45,27.5,2006-04-24,1,1,0,NA,NA,10000
790,1283678,"Baneswar",85.40933,27.6503,2004-04-14,1,1,0,NA,NA,NA
790,1283678,"Baneswar",85.40933,27.6503,2004-04-18,1,2,0,1,2,NA
790,1283678,"Baneswar",85.40933,27.6503,2006-01-17,1,1,0,0,2,NA
790,1283678,"Baneswar",85.40933,27.6503,2006-04-15,1,1,0,NA,NA,NA
790,1283679,"Banepa",85.52192,27.63245,2003-07-18,1,2,0,NA,2,4000
790,1283679,"Banepa",85.52192,27.63245,2005-09-15,1,1,0,NA,1,NA
790,1283679,"Banepa",85.52192,27.63245,2006-04-09,1,3,0,1,3,NA
790,1283692,"Balaju",85.30446,27.73118,2006-04-07,1,1,0,NA,NA,NA
790,1283711,"Baglung",83.58975,28.27189,2006-04-08,1,1,0,NA,2,NA
790,1283711,"Baglung",83.58975,28.27189,2006-04-09,1,1,0,NA,NA,NA
790,1283711,"Baglung",83.58975,28.27189,2006-04-14,1,2,0,NA,2,NA
790,1283711,"Baglung",83.58975,28.27189,2006-04-15,1,1,0,NA,2,NA
790,6254845,"Dipayal",80.94,29.26083,2005-11-28,1,1,0,NA,NA,NA
790,6941099,"Nepalgunj",81.61667,28.05,2003-04-07,1,1,0,NA,NA,15000
790,6941099,"Nepalgunj",81.61667,28.05,2004-04-13,1,1,0,NA,NA,NA
790,6941099,"Nepalgunj",81.61667,28.05,2005-09-20,1,1,1,NA,2,NA
790,6941099,"Nepalgunj",81.61667,28.05,2006-01-27,1,1,0,0,2,NA
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-08,1,1,0,NA,NA,NA
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-09,1,1,0,NA,NA,NA
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-10,1,1,0,NA,NA,NA
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-12,1,1,0,NA,NA,NA
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-15,1,2,0,NA,NA,NA
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-16,1,1,0,NA,NA,2000
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-18,1,6,0,1,2,46666.6666666667
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-19,1,4,0,2,3,20666.6666666667
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-23,1,3,0,1,NA,NA
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-24,1,1,0,NA,NA,NA
790,6941099,"Nepalgunj",81.61667,28.05,2006-04-25,1,2,0,NA,NA,NA
790,7113953,"Thamel",85.31021,27.71514,2006-04-10,1,1,0,NA,NA,NA
790,7113953,"Thamel",85.31021,27.71514,2006-04-11,1,1,0,NA,2,100
790,7113953,"Thamel",85.31021,27.71514,2006-04-15,1,2,0,0,2,NA
790,7113953,"Thamel",85.31021,27.71514,2006-04-16,1,3,0,1,2,25
790,7113953,"Thamel",85.31021,27.71514,2006-04-17,1,2,0,0,2,900
790,7934056,"Sauraha",84.49709,27.57983,2006-04-09,1,1,0,NA,NA,NA
790,7934225,"Narayangad",84.44722,27.68872,2006-04-23,1,1,0,NA,NA,2000
790,7938303,"Lamahi",82.52283,27.87297,2006-04-08,1,1,0,NA,NA,NA
790,7941545,"Chhetrapati",85.18192,27.73544,2006-04-07,1,1,0,NA,NA,NA
790,7942188,"Dhading  Besi",84.89997,27.91483,2004-02-01,1,1,0,NA,2,NA
790,7942188,"Dhading  Besi",84.89997,27.91483,2006-04-16,1,1,0,NA,NA,5000
790,7946910,"Dailekh",80.95808,29.31008,2004-11-17,3,1,NA,NA,NA,11000
790,7951262,"Katisera",81.89067,29.67312,2004-12-05,3,1,NA,NA,NA,2000
790,7953899,"Birtamod",87.99736,26.64131,2006-04-08,1,1,0,NA,NA,NA
790,7953899,"Birtamod",87.99736,26.64131,2006-04-09,1,1,0,NA,NA,NA
790,7954173,"Damak",87.6989,26.66412,2005-12-25,1,1,0,1,2,NA
790,7954173,"Damak",87.6989,26.66412,2006-04-08,1,1,0,NA,NA,NA
790,7954173,"Damak",87.6989,26.66412,2006-04-09,1,1,0,NA,NA,NA
790,7955003,"Kakarbhitta",88.16005,26.648,2006-04-08,1,1,0,NA,NA,NA
790,7956487,"Dhangadi",80.56686,28.70793,2004-03-02,1,1,0,NA,NA,NA
790,7956487,"Dhangadi",80.56686,28.70793,2006-04-25,1,1,0,NA,NA,NA
790,7957036,"Nawalpani",80.9213,28.93921,2006-01-20,1,1,0,NA,2,NA
790,7957083,"Bhaktapur",80.66348,29.01777,2006-01-28,1,1,0,NA,NA,NA
790,7958685,"Tripureshwar",80.36033,28.93856,2006-04-07,1,1,0,NA,NA,NA
790,7959564,"Nautuwa",83.27997,28.22183,2005-03-23,1,2,0,NA,NA,50
790,7960922,"Lekhnath Chok",84.05284,28.17581,2006-04-23,1,1,0,NA,NA,NA
790,7961384,"Naya Bajar",83.99247,28.21913,2006-04-07,1,1,0,NA,NA,NA
790,7961384,"Naya Bajar",83.99247,28.21913,2006-04-11,1,1,0,NA,NA,NA
790,7961444,"Sitapaila",83.99129,28.17572,2006-04-10,1,1,0,NA,NA,NA
790,7961444,"Sitapaila",83.99129,28.17572,2006-04-11,1,1,0,NA,NA,NA
790,7961949,"Banasthali",85.23678,27.6949,2006-04-10,1,1,0,NA,NA,NA
790,7961949,"Banasthali",85.23678,27.6949,2006-04-11,1,1,0,1,2,NA
790,7961982,"Basundhara",85.33586,27.7452,2006-04-10,1,1,0,NA,NA,NA
790,7962049,"Gongabu",85.31258,27.73498,2006-04-09,1,1,0,NA,2,2000
790,7962049,"Gongabu",85.31258,27.73498,2006-04-10,1,1,0,NA,NA,NA
790,7962049,"Gongabu",85.31258,27.73498,2006-04-11,1,3,0,1,2,2000
790,7962049,"Gongabu",85.31258,27.73498,2006-04-13,1,3,0,0,1,3000
790,7962049,"Gongabu",85.31258,27.73498,2006-04-14,1,1,0,NA,NA,NA
790,7962049,"Gongabu",85.31258,27.73498,2006-04-15,1,1,0,NA,NA,NA
790,7962049,"Gongabu",85.31258,27.73498,2006-04-23,1,1,0,NA,NA,100000
790,7962116,"Jorpati",85.37916,27.7234,2004-04-22,1,1,0,NA,2,NA
790,7962116,"Jorpati",85.37916,27.7234,2006-04-10,1,1,0,NA,2,2000
790,7962146,"Kapan",85.36677,27.74142,2006-04-10,1,1,0,NA,NA,NA
790,7962157,"Nayan Baneshwar",85.33443,27.69063,2005-06-23,1,1,0,NA,1,300
790,7962157,"Nayan Baneshwar",85.33443,27.69063,2005-11-09,1,2,0,NA,NA,900
790,7962157,"Nayan Baneshwar",85.33443,27.69063,2005-11-10,1,1,0,NA,NA,3000
790,7962157,"Nayan Baneshwar",85.33443,27.69063,2006-04-14,1,1,0,NA,2,NA
790,7962157,"Nayan Baneshwar",85.33443,27.69063,2006-04-15,1,2,0,0,2,NA
790,7962175,"Kalanki",85.28427,27.69397,2006-04-10,1,1,0,NA,NA,NA
790,7962175,"Kalanki",85.28427,27.69397,2006-04-11,1,1,0,1,2,NA
790,7962175,"Kalanki",85.28427,27.69397,2006-04-15,1,2,0,0,NA,NA
790,7962175,"Kalanki",85.28427,27.69397,2006-04-17,1,1,0,NA,NA,NA
790,7962175,"Kalanki",85.28427,27.69397,2006-04-20,1,3,0,1,3,14000
790,7962175,"Kalanki",85.28427,27.69397,2006-04-21,1,1,0,NA,NA,2000
790,7962175,"Kalanki",85.28427,27.69397,2006-04-24,1,1,0,0,1,200
790,7962177,"Balkhu",85.30118,27.68568,2006-04-17,1,1,0,1,2,NA
790,7962190,"Chhetrapati",85.30927,27.71319,2006-04-10,1,1,0,NA,NA,NA
790,7962207,"Asan",85.31348,27.70824,2006-01-17,1,1,0,NA,2,NA
790,7962207,"Asan",85.31348,27.70824,2006-04-07,1,1,0,NA,NA,NA
790,7962207,"Asan",85.31348,27.70824,2006-04-10,1,1,0,NA,NA,NA
790,7962210,"Samakhusi",85.31786,27.72817,2006-04-11,1,1,0,NA,2,NA
790,7962210,"Samakhusi",85.31786,27.72817,2006-04-23,1,1,0,0,1,200
790,7962222,"Ratnapark",85.31549,27.7075,2003-09-02,1,1,0,NA,2,200
790,7962226,"Bhrikuti Mandap",85.31929,27.70257,2006-04-12,1,1,0,NA,2,NA
790,7962228,"Ghattekulo",85.3331,27.70309,2006-04-09,1,1,0,NA,2,NA
790,7962234,"Maitidevi",85.33543,27.70511,2006-04-15,1,1,0,0,NA,NA
790,7962241,"Sinamangal",85.36192,27.68978,2006-04-15,1,1,0,0,2,NA
790,7962246,"Koteshwar",85.35217,27.68014,2006-04-10,1,1,0,NA,NA,NA
790,7962246,"Koteshwar",85.35217,27.68014,2006-04-15,1,1,0,NA,NA,NA
790,7962246,"Koteshwar",85.35217,27.68014,2006-04-23,1,1,0,NA,2,NA
790,7962265,"Chabahil",85.34937,27.71795,2006-04-06,1,1,0,NA,2,NA
790,7962265,"Chabahil",85.34937,27.71795,2006-04-07,1,1,0,1,NA,NA
790,7962265,"Chabahil",85.34937,27.71795,2006-04-11,1,1,0,NA,NA,200
790,7962265,"Chabahil",85.34937,27.71795,2006-04-14,1,1,0,NA,NA,NA
790,7962265,"Chabahil",85.34937,27.71795,2006-04-15,1,1,0,0,NA,NA
790,7962265,"Chabahil",85.34937,27.71795,2006-04-20,1,4,0,NA,1,8000
790,7962265,"Chabahil",85.34937,27.71795,2006-04-21,1,1,0,NA,NA,15000
790,7962265,"Chabahil",85.34937,27.71795,2006-04-24,1,1,0,0,NA,200
790,7962273,"Gaushala",85.34613,27.7093,2006-04-08,1,1,0,NA,NA,NA
790,7962277,"Purano Baneshwar",85.34178,27.70348,2006-04-15,1,1,0,NA,2,NA
790,7963975,"Lubu",86.70256,27.22732,2006-04-15,1,1,0,NA,NA,NA
790,7964039,"Jhapa",86.46799,27.1585,2006-02-01,1,1,0,NA,2,NA
790,7964039,"Jhapa",86.46799,27.1585,2006-04-25,1,1,0,NA,NA,NA
790,7965645,"Patan Dhoka",85.32043,27.67969,2006-04-07,1,1,0,NA,2,NA
790,7965660,"Sanepa",85.30887,27.68519,2006-04-15,1,2,0,1,2,2000
790,7965665,"Pulchok",85.3195,27.6779,2005-07-22,1,1,0,NA,1,NA
790,7965675,"Gwarko",85.33504,27.6666,2006-04-21,1,1,0,NA,NA,15000
790,7967212,"Bardibas",85.89363,26.9833,2006-04-08,1,1,0,NA,NA,NA
790,7967403,"Jaleshwor",85.79794,26.65178,2006-04-09,1,1,0,NA,NA,NA
790,7967493,"Mahottari",85.81819,26.6876,2005-03-14,1,1,0,NA,2,NA
790,7967493,"Mahottari",85.81819,26.6876,2005-04-08,1,2,0,NA,2,NA
790,7967493,"Mahottari",85.81819,26.6876,2006-04-08,1,1,0,NA,NA,NA
790,7968013,"Chitlang",85.17144,27.65099,2005-12-18,1,2,0,1,2,NA
790,7972762,"Udaypur",84.15263,27.83344,2006-04-08,1,1,0,0,NA,2000
790,7973767,"Bidur",85.15774,27.92981,2005-08-29,1,1,0,2,2,NA
790,7982415,"Chandranigahpur",85.36072,27.12208,2006-04-24,1,1,0,NA,NA,NA
790,7987560,"Bhatapurwa",83.52161,27.49144,2004-04-30,1,1,0,NA,NA,NA
790,7990649,"Manglung",87.09805,27.48787,2004-08-27,3,1,NA,NA,NA,NA
790,7992583,"Bara",86.00572,27.3009,2006-04-08,1,1,0,NA,NA,NA
790,7993163,"Maisthan",85.90835,27.16417,2006-04-12,1,1,0,NA,2,NA
790,7995876,"Buddhanagar",86.39853,26.76296,2006-04-10,1,1,0,NA,NA,NA
790,8001974,"Putalibazar",83.87464,28.0955,2006-04-09,1,1,0,NA,NA,NA
790,8002067,"Sarlahi",83.93015,27.88072,2005-03-20,1,1,0,NA,2,NA
790,8002067,"Sarlahi",83.93015,27.88072,2005-04-08,1,2,0,NA,2,NA
790,8004683,"Sundhara",84.02449,27.90739,2004-04-14,1,1,0,NA,2,NA
790,8007045,"Sorakhu",86.7056,27.04942,2006-04-07,1,1,0,1,NA,NA
790,8009625,"Guleria",81.34301,28.2057,2006-04-08,1,1,0,NA,NA,30000
790,8009830,"Chitawan Tol-3",81.47987,28.24208,2006-04-23,1,2,0,NA,NA,2000
790,8411054,"Madhyapur Thimi",85.3875,27.68056,2006-04-09,1,1,0,NA,NA,NA
790,8411054,"Madhyapur Thimi",85.3875,27.68056,2006-04-10,1,1,0,NA,NA,NA
790,8411071,"Maharajgunj",85.31648,27.71716,2006-04-24,1,1,0,NA,2,NA
790,8555977,"Ramgram",83.66667,27.53333,2006-04-12,1,3,0,1,3,1400
790,8740352,"Pulchowk",85.31685,27.67824,2006-04-10,1,1,0,NA,2,NA
790,8740352,"Pulchowk",85.31685,27.67824,2006-04-16,1,1,0,1,2,NA
790,8740463,"Dilli Bazaar",85.32841,27.70796,2006-04-09,1,1,0,NA,2,NA
790,8740464,"Bagbazar",85.31888,27.70426,2005-09-14,1,1,0,NA,2,NA
790,8740464,"Bagbazar",85.31888,27.70426,2006-04-07,1,1,0,NA,NA,NA
790,8740523,"Singha Durbar",85.32373,27.69778,2006-03-07,1,1,0,NA,2,NA
790,10316467,"Chapagau",85.32484,27.60613,2006-04-14,1,1,0,NA,NA,NA
790,10336913,"Thati",84.81811,28.14139,2006-04-07,1,1,0,NA,NA,NA
800,1150296,"Thalang",98.33408,8.03169,2015-10-10,1,1,2,1,2,300
800,1150296,"Thalang",98.33408,8.03169,2015-10-11,1,1,2,1,2,300
800,1150515,"Surat Thani",99.33311,9.14011,2014-12-09,1,1,0,NA,NA,242
800,1151254,"Phuket",98.3981,7.89059,2015-10-11,1,1,2,2,2,NA
800,1152633,"Krabi",98.91052,8.07257,2014-12-09,1,1,0,NA,NA,242
800,1153671,"Chiang Mai",98.98468,18.79038,2014-05-23,1,1,0,0,NA,100
800,1153671,"Chiang Mai",98.98468,18.79038,2014-06-01,1,2,0,NA,NA,NA
800,1155139,"Ban Pong",99.87739,13.81629,2015-12-07,0,1,0,NA,NA,NA
800,1598694,"Ban Rae",101.11667,6.11667,2006-12-26,1,1,0,NA,NA,100
800,1604870,"Yala",101.28128,6.53995,2006-09-17,0,1,0,NA,NA,1500
800,1604870,"Yala",101.28128,6.53995,2006-11-05,1,1,0,0,1,300
800,1604870,"Yala",101.28128,6.53995,2006-11-06,1,1,0,0,1,300
800,1604870,"Yala",101.28128,6.53995,2007-02-26,1,1,0,NA,NA,300
800,1604870,"Yala",101.28128,6.53995,2007-02-27,0,1,0,NA,NA,2000
800,1604870,"Yala",101.28128,6.53995,2007-03-02,1,1,0,0,2,100
800,1604870,"Yala",101.28128,6.53995,2007-04-11,1,3,0,NA,NA,200
800,1604870,"Yala",101.28128,6.53995,2007-05-10,1,1,1,NA,NA,100
800,1604979,"Yaha",101.132,6.4797,2006-11-22,1,1,0,0,2,200
800,1605550,"Than To",101.18008,6.16739,2006-12-28,1,2,0,0,NA,185
800,1606147,"Songkhla",100.5951,7.19882,2007-06-29,0,1,2,NA,NA,10000
800,1606147,"Songkhla",100.5951,7.19882,2015-06-08,1,1,2,1,1,100
800,1606944,"Saba Yoi",100.95189,6.6175,2007-03-26,1,1,0,NA,NA,1000
800,1606944,"Saba Yoi",100.95189,6.6175,2007-03-27,1,1,0,NA,NA,2000
800,1607978,"Pattani",101.25009,6.86814,2007-01-05,1,1,0,1,2,200
800,1607978,"Pattani",101.25009,6.86814,2007-05-09,1,2,0,0,1,1500
800,1607978,"Pattani",101.25009,6.86814,2007-05-31,1,1,0,NA,NA,1000
800,1607978,"Pattani",101.25009,6.86814,2007-06-01,1,1,0,NA,1,400
800,1607978,"Pattani",101.25009,6.86814,2007-06-02,1,1,0,NA,NA,NA
800,1607978,"Pattani",101.25009,6.86814,2007-06-04,1,2,0,NA,1,2000
800,1607978,"Pattani",101.25009,6.86814,2007-08-12,1,1,0,NA,NA,NA
800,1607978,"Pattani",101.25009,6.86814,2014-10-25,1,1,0,0,1,100
800,1608529,"Nakhon Ratchasima",102.10196,14.97066,2007-01-07,1,1,0,NA,NA,200
800,1608529,"Nakhon Ratchasima",102.10196,14.97066,2014-06-01,1,1,0,NA,NA,NA
800,1609350,"Bangkok",100.50144,13.75398,2006-09-21,1,1,0,0,1,100
800,1609350,"Bangkok",100.50144,13.75398,2006-09-22,1,5,0,0,1,91.25
800,1609350,"Bangkok",100.50144,13.75398,2006-09-25,1,1,0,0,0,60
800,1609350,"Bangkok",100.50144,13.75398,2006-09-26,1,1,0,NA,1,50
800,1609350,"Bangkok",100.50144,13.75398,2006-10-11,1,1,0,NA,1,NA
800,1609350,"Bangkok",100.50144,13.75398,2006-10-14,1,1,0,NA,NA,500
800,1609350,"Bangkok",100.50144,13.75398,2006-10-15,1,1,0,NA,1,300
